Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
28990	ASTE1	asteroid homolog 1 (Drosophila)	NM_014065	NP_054784.2	ENSG00000034533	chr3:132215590 - 132226840	DNA repair;nuclease activity	Stability
1386	ATF2	activating transcription factor 2	NM_001880	NP_001871.2	ENSG00000115966	chr2:175647582 - 175709417	intracellular;metal ion binding;nucleus;protein dimerization activity;regulation of transcription, DNA-dependent;RNA polymerase II transcription factor activity;sequence-specific DNA binding;transcription;transcription coactivator activity;transcription factor activity;zinc ion binding	Androgen Receptor,  TGFBR,  Stability
467	ATF3	activating transcription factor 3	NM_001674, NM_004024	NP_001665.1, NP_004015.4	ENSG00000162772	chr1:210854986 - 210859520	DNA binding;nucleus;protein dimerization activity;regulation of transcription, DNA-dependent;sequence-specific DNA binding;transcription;transcription corepressor activity;transcription factor activity	ID,  TGFBR,  Stability,  Tumor Suppressor
468	ATF4	activating transcription factor 4 (tax-responsive enhancer element B67)	NM_182810	NP_877962.1	ENSG00000128272	chr22:38247396 - 38248553	amino acid metabolic process;cytoplasm;gluconeogenesis;nucleus;positive regulation of transcription from RNA polymerase II promoter;protein dimerization activity;regulation of transcription, DNA-dependent;response to stress;sequence-specific DNA binding;specific RNA polymerase II transcription factor activity;transcription;transcription factor activity;transcriptional activator activity	Stability
472	ATM	ataxia telangiectasia mutated (includes complementation groups A, C and D)	NM_138292, NM_000051	NP_612149.1, NP_000042.3	ENSG00000149311	chr11:107603561 - 107741445	1-phosphatidylinositol-3-kinase activity;cell cycle;DNA binding;DNA repair;meiotic recombination;mitotic spindle checkpoint;negative regulation of progression through cell cycle;nucleus;protein N-terminus binding;protein serine/threonine kinase activity;response to ionizing radiation;signal transduction;transferase activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
477	ATP1A2	ATPase, Na+/K+ transporting, alpha 2 (+) polypeptide	NM_000702	NP_000693.1	ENSG00000018625	chr1:158352275 - 158377736	ATP binding;ATP hydrolysis coupled proton transport;ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism;cytoplasm;hydrogen ion homeostasis;hydrolase activity;hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances;integral to membrane;magnesium ion binding;membrane;metabolic process;monovalent inorganic cation transport;monovalent inorganic cation transporter activity;nucleotide binding;plasma membrane;potassium ion binding;potassium i	Stability
478	ATP1A3	ATPase, Na+/K+ transporting, alpha 3 polypeptide	NM_152296	NP_689509.1	ENSG00000105409	chr19:47162575 - 47190068	ATP binding;ATP hydrolysis coupled proton transport;ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism;endoplasmic reticulum;Golgi apparatus;hydrogen ion homeostasis;hydrolase activity;hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances;integral to membrane;magnesium ion binding;membrane;metabolic process;monovalent inorganic cation transport;monovalent inorganic cation transporter activity;nucleotide binding;plasma membrane;potas	Stability
50617	ATP6V0A4	ATPase, H+ transporting, lysosomal V0 subunit a4	NM_020632	NP_570856.2	ENSG00000105929	chr7:138041908 - 138106532	apical plasma membrane;brush border membrane;excretion;hydrogen ion transporter activity;hydrogen-translocating V-type ATPase complex;integral to membrane;ion transport;membrane;ossification;protein binding;proton transport;regulation of pH;sensory perception of sound	Stability
540	ATP7B	ATPase, Cu++ transporting, beta polypeptide	NM_000053, NM_001005918	NP_000044.2, NP_001005918.1	ENSG00000123191	chr13:51406892 - 51483474	ATP binding;ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism;basolateral plasma membrane;catalytic activity;copper ion binding;copper ion homeostasis;copper ion import;copper ion transport;copper ion transporter activity;copper-exporting ATPase activity;cytoplasmic membrane-bound vesicle;hydrolase activity;hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances;integral to membrane;integral to plasma membrane;ion transport;late endo	Stability
545	ATR	ataxia telangiectasia and Rad3 related	NM_001184	NP_001175.2	ENSG00000175054	chr3:143650960 - 143780236	cell cycle;cell cycle checkpoint;chromosome;DNA binding;DNA repair;manganese ion binding;multicellular organismal development;MutLalpha complex binding;MutSalpha complex binding;nucleus;phosphotransferase activity, alcohol group as acceptor;protein binding;protein serine/threonine kinase activity;transferase activity	Protein Kinase,  Stability,  Tumor Suppressor
84126	ATRIP	-	NM_130384, NM_032166	NP_569055.1, NP_115542.2	null	chr3:48463253 - 48481957		Protein Kinase,  Stability
546	ATRX	alpha thalassemia/mental retardation syndrome X-linked (RAD54 homolog, S. cerevisiae)	NM_000489, NM_138270	NP_000480.2, NP_612114.1	ENSG00000187992	chrX:76650484 - 76928143	ATP binding;chromosome organization and biogenesis (sensu Eukaryota);DNA helicase activity;DNA methylation;DNA recombination;DNA repair;hydrolase activity;metal ion binding;nuclear heterochromatin;nucleotide binding;nucleus;protein binding;regulation of transcription, DNA-dependent;sensory perception of sound;transcription factor activity;zinc ion binding	Stability
4287	ATXN3	ataxin 3	NM_001127697, NM_004993, NM_001127696, NM_030660	NP_001121169.1, NP_004984.2, NP_001121168.1, NP_109376.1	ENSG00000066427	chr14:91600416 - 91642649	cell death;cytoplasm;hydrolase activity;nervous system development;nucleoplasm;nucleotide-excision repair;nucleus;protein binding;regulation of transcription, DNA-dependent;synaptic transmission;transcription	Stability
6790	AURKA	aurora kinase A	NM_003600	NP_940839.1	ENSG00000087586	chr20:54378620 - 54396660	ATP binding;kinase activity;mitosis;mitotic cell cycle;nucleotide binding;nucleus;phosphoinositide-mediated signaling;protein amino acid phosphorylation;protein binding;protein kinase activity;protein serine/threonine kinase activity;regulation of protein stability;spindle;spindle organization and biogenesis;transferase activity;ubiquitin protein ligase binding	Stability,  Tumor Suppressor
8313	AXIN2	axin 2 (conductin, axil)	NM_004655	NP_004646.3	ENSG00000168646	chr17:60956555 - 60985200	intracellular;multicellular organismal development;nucleus;signal transducer activity;signal transduction;Wnt receptor signaling pathway	TGFBR,  Wnt,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability
567	B2M	beta-2-microglobulin	NM_004048	NP_004039.1	ENSG00000166710	chr15:42791036 - 42795832	antigen binding;antigen processing and presentation of peptide antigen via MHC class I;extracellular region;immune response;MHC class I protein complex;protein binding	Stability
2683	B4GALT1	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1	NM_001497	NP_001488.2	ENSG00000086062	chr9:33103451 - 33157167	basolateral plasma membrane;beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity;brush border membrane;carbohydrate metabolic process;desmosome;development of secondary sexual characteristics;external side of plasma membrane;extracellular matrix organization and biogenesis;galactose metabolic process;glycocalyx;Golgi apparatus;Golgi trans cisterna;integral to membrane;lactose synthase activity;manganese ion binding;metal ion binding;N-acetyllactosamine synthase activity;oligosacchar	Stability
80776	B9D2	-	NM_030578	NP_085055.1	ENSG00000123810	chr19:46552444 - 46561264		Stability
8815	BANF1	barrier to autointegration factor 1	NM_003860	NP_003851.1	ENSG00000175334	chr11:65527297 - 65527819	chromosome;DNA binding;nucleus;response to virus	Stability
580	BARD1	BRCA1 associated RING domain 1	NM_000465	NP_000456.2	ENSG00000138376	chr2:215301644 - 215382538	BRCA1-BARD1 complex;cell cycle arrest;cytoplasm;intracellular;kinase binding;metal ion binding;negative regulation of apoptosis;negative regulation of mRNA 3'-end processing;negative regulation of protein export from nucleus;nucleus;positive regulation of apoptosis;positive regulation of protein catabolic process;protein binding;protein heterodimerization activity;protein homodimerization activity;protein ubiquitination;regulation of phosphorylation;response to DNA damage stimulus;RNA binding;tissue homeost	Stability,  Tumor Suppressor
7917	BAT3	HLA-B associated transcript 3	NM_004639, NM_080702	NP_004630.3, NP_542434.1	ENSG00000096155	chr6:31714886 - 31727519	protein binding;protein modification process	Stability
79738	BBS10	Bardet-Biedl syndrome 10	NM_024685	NP_078961.3	ENSG00000179941	chr12:75263723 - 75266269	ATP binding;nucleotide binding;protein folding;response to stimulus;unfolded protein binding;visual perception	Stability
56647	BCCIP	BRCA2 and CDKN1A interacting protein	NM_016567, NM_078469, NM_078468	NP_057651.1, NP_510869.1, NP_510868.1	ENSG00000107949	chr10:127502116 - 127514833	cell cycle;DNA repair;nucleus;regulation of cyclin-dependent protein kinase activity	Protein Kinase,  Stability
593	BCKDHA	branched chain keto acid dehydrogenase E1, alpha polypeptide	NM_000709	NP_000700.1	ENSG00000142046	chr19:46595572 - 46622353	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity;alpha-ketoacid dehydrogenase activity;branched chain family amino acid catabolic process;carboxy-lyase activity;metabolic process;metal ion binding;mitochondrial alpha-ketoglutarate dehydrogenase complex;mitochondrion;oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor;potassium ion binding;protein binding	Stability
596	BCL2	B-cell CLL/lymphoma 2	NM_000633, NM_000657	NP_000624.2, NP_000648.2	ENSG00000171791	chr18:58946837 - 59136879	anti-apoptosis;BH3 domain binding;cytoplasm;cytosol;defense response to virus;endoplasmic reticulum;humoral immune response;integral to membrane;membrane;mitochondrial outer membrane;mitochondrion;negative regulation of cellular pH reduction;negative regulation of mitochondrial depolarization;negative regulation of neuron apoptosis;neuron apoptosis;nuclear membrane;nucleus;pregnancy;protease binding;protein heterodimerization activity;protein homodimerization activity;regulation of mitochondrial membrane pe	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Translocation
597	BCL2A1	BCL2-related protein A1	NM_001114735, NM_004049	NP_001108207.1, NP_004040.1	ENSG00000140379	chr15:78040463 - 78050516	anti-apoptosis;intracellular;protein binding;regulation of apoptosis	Stability
10018	BCL2L11	BCL2-like 11 (apoptosis facilitator)	NM_138621, NM_207002, NM_006538	NP_619527.1, NP_996885.1, NP_006529.1	ENSG00000153094	chr2:111597793 - 111638279	apoptosis;induction of apoptosis;membrane;membrane fraction;positive regulation of apoptosis;protein binding	Stability,  Entrez Query:Oncogene
330	BIRC3	baculoviral IAP repeat-containing 3	NM_182962	NP_892007.1	ENSG00000023445	chr11:101700450 - 101713043	anti-apoptosis;cell surface receptor linked signal transduction;cytoplasm;intracellular;metal ion binding;nucleus;protein binding;regulation of apoptosis;ubiquitin-protein ligase activity;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Stability,  Translocation
332	BIRC5	baculoviral IAP repeat-containing 5 (survivin)	NM_001168, NM_001012271, NM_001012270	NP_001159.2, NP_001012271.1, NP_001012270.1	ENSG00000089685	chr17:73721992 - 73731230	anti-apoptosis;apoptosis;caspase inhibitor activity;cell cycle;centriole;chromosome;chromosome, pericentric region;cofactor binding;cysteine protease inhibitor activity;cytokinesis;cytoplasm;cytoplasmic microtubule;cytosol;establishment of chromosome localization;G2/M transition of mitotic cell cycle;interphase microtubule organizing center;intracellular;metal ion binding;microtubule binding;midbody;mitosis;negative regulation of caspase activity;nucleus;positive regulation of exit from mitosis;positive reg	Stability,  Tumor Suppressor
641	BLM	Bloom syndrome	NM_000057	NP_000048.1	ENSG00000197299	chr15:89091626 - 89159513	ATP binding;ATP-dependent DNA helicase activity;DNA binding;DNA recombination;DNA repair;DNA replication;hydrolase activity;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides;intracellular;nucleotide binding;nucleus;protein binding;regulation of binding;replication fork	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation
649	BMP1	bone morphogenetic protein 1	NM_006129, NM_006128, NM_001199	NP_006120.1, NP_006119.1, NP_001190.1	ENSG00000168487	chr8:22078863 - 22125186	astacin activity;calcium ion binding;cartilage condensation;cell differentiation;cytokine activity;extracellular space;growth factor activity;metallopeptidase activity;multicellular organismal development;ossification;procollagen C-endopeptidase activity;proteolysis;zinc ion binding	Stability
650	BMP2	bone morphogenetic protein 2	NM_001200	NP_001191.1	ENSG00000125845	chr20:6698773 - 6707736	BMP signaling pathway;bone mineralization;cardiac cell differentiation;cartilage development;cell fate commitment;cell-cell signaling;cytokine activity;embryonic development;epithelial to mesenchymal transition;extracellular region;extracellular space;growth;growth factor activity;inflammatory response;negative regulation of cell proliferation;negative regulation of progression through cell cycle;odontogenesis (sensu Vertebrata);organ morphogenesis;osteoblast differentiation;positive regulation of astrocyte	Stability,  Tumor Suppressor
