Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
566	AZU1	azurocidin 1 (cationic antimicrobial protein 37)	NM_001700	NP_001691.1	ENSG00000172232	chr19:778846 - 782877	anti-apoptosis;azurophil granule;cellular extravasation;chemotaxis;defense response to Gram-negative bacterium;extracellular region;glial cell migration;heparin binding;induction of positive chemotaxis;inflammatory response;macrophage chemotaxis;microglial cell activation;monocyte activation;positive regulation of cell adhesion;positive regulation of fractalkine biosynthetic process;positive regulation of interleukin-1 beta biosynthetic process;positive regulation of MHC class II biosynthetic process;positi	Protein Kinase
572	BAD	BCL2-antagonist of cell death	NM_004322	NP_116784.1	ENSG00000002330	chr11:63794256 - 63808416	apoptotic program;cytoplasm;glucose catabolic process;glucose homeostasis;induction of apoptosis by extracellular signals;mitochondrial outer membrane;mitochondrion;positive regulation of B cell differentiation;positive regulation of T cell differentiation;protein binding;regulation of apoptosis	Protein Kinase,  Entrez Query:Oncogene
9031	BAZ1B	bromodomain adjacent to zinc finger domain, 1B	NM_032408	NP_115784.1	ENSG00000009954	chr7:72494461 - 72574199	centric heterochromatin;chromatin assembly or disassembly;chromatin remodeling;condensed chromosome;metal ion binding;nucleus;protein binding;regulation of transcription, DNA-dependent;transcription;transcription factor activity;zinc ion binding	Protein Kinase
56647	BCCIP	BRCA2 and CDKN1A interacting protein	NM_016567, NM_078469, NM_078468	NP_057651.1, NP_510869.1, NP_510868.1	ENSG00000107949	chr10:127502116 - 127514833	cell cycle;DNA repair;nucleus;regulation of cyclin-dependent protein kinase activity	Protein Kinase,  Stability
10295	BCKDK	branched chain ketoacid dehydrogenase kinase	NM_005881, NM_001122957	NP_005872.2, NP_001116429.1	ENSG00000103507	chr16:31028045 - 31031087	ATP binding;branched chain family amino acid catabolic process;mitochondrial alpha-ketoglutarate dehydrogenase complex;mitochondrion;nucleotide binding;peptidyl-histidine phosphorylation;phosphorylation;protein binding;protein histidine kinase activity;protein serine/threonine kinase activity	Protein Kinase
8915	BCL10	B-cell CLL/lymphoma 10	NM_003921	NP_003912.1	ENSG00000142867	chr1:85505897 - 85514623	activation of NF-kappaB transcription factor;adaptive immune response;CBM complex;cell cycle;cell death;cellular defense response;cytoplasm;cytosol;I-kappaB kinase/NF-kappaB cascade;immunoglobulin mediated immune response;innate immune response;interleukin-6 biosynthetic process;intracellular;kinase activator activity;lipid raft;lipopolysaccharide receptor complex;lymphotoxin A biosynthetic process;lysosome;negative regulation of mature B cell apoptosis;negative regulation of progression through cell cycle;	Futreal et al 2004,  Mitelman 2000,  Protein Kinase,  Translocation
623	BDKRB1	bradykinin receptor B1	NM_000710	NP_000701.2	ENSG00000100739	chr14:95799772 - 95800834	bradykinin receptor activity;elevation of cytosolic calcium ion concentration;endoplasmic reticulum;G-protein coupled receptor protein signaling pathway;inflammatory response;integral to plasma membrane;plasma membrane;receptor activity;rhodopsin-like receptor activity;signal transduction	Protein Kinase
624	BDKRB2	bradykinin receptor B2	NM_000623	NP_000614.1	ENSG00000168398	chr14:95773197 - 95777594	bradykinin receptor activity;circulation;elevation of cytosolic calcium ion concentration;G-protein coupled receptor protein signaling pathway;inflammatory response;integral to plasma membrane;phosphoinositide phospholipase C activity;plasma membrane;receptor activity;rhodopsin-like receptor activity;sensory perception;smooth muscle contraction;transmembrane receptor protein tyrosine kinase signaling pathway	Protein Kinase
640	BLK	B lymphoid tyrosine kinase	NM_001715	NP_001706.2	ENSG00000136573	chr8:11438142 - 11459026	ATP binding;nucleotide binding;protein amino acid phosphorylation;protein binding;protein kinase cascade;protein-tyrosine kinase activity;transferase activity	Protein Kinase,  Tyrosine Kinase
641	BLM	Bloom syndrome	NM_000057	NP_000048.1	ENSG00000197299	chr15:89091626 - 89159513	ATP binding;ATP-dependent DNA helicase activity;DNA binding;DNA recombination;DNA repair;DNA replication;hydrolase activity;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides;intracellular;nucleotide binding;nucleus;protein binding;regulation of binding;replication fork	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation
29760	BLNK	B-cell linker	NM_013314, NM_001114094	NP_037446.1, NP_001107566.1	ENSG00000095585	chr10:97941718 - 98021145	B cell differentiation;cytoplasm;hemocyte development;humoral immune response;inflammatory response;intracellular;intracellular signaling cascade;SH3/SH2 adaptor activity;transmembrane receptor protein tyrosine kinase adaptor protein activity	Protein Kinase
27302	BMP10	bone morphogenetic protein 10	NM_014482	NP_055297.1	ENSG00000163217	chr2:68946266 - 68951994	cardioblast differentiation;cell-cell signaling;cytokine activity;embryonic heart tube development;extracellular region;extracellular space;growth;growth factor activity;regulation of cell proliferation	Protein Kinase
659	BMPR2	bone morphogenetic protein receptor, type II (serine/threonine kinase)	NM_001204	NP_001195.2	null	chr2:202950442 - 203132914	anterior/posterior pattern formation;ATP binding;cell surface;integral to plasma membrane;magnesium ion binding;manganese ion binding;membrane;mesoderm formation;nucleotide binding;protein amino acid phosphorylation;protein binding;protein kinase activity;protein serine/threonine kinase activity;receptor activity;regulation of cell proliferation;regulation of progression through cell cycle;skeletal development;transferase activity;transforming growth factor beta receptor activity;transmembrane receptor prot	Protein Kinase
660	BMX	BMX non-receptor tyrosine kinase	NM_001721	NP_975010.1	ENSG00000102010	chrX:15436397 - 15484191	ATP binding;intracellular signaling cascade;mesoderm development;metal ion binding;nucleotide binding;protein amino acid phosphorylation;protein binding;protein-tyrosine kinase activity;signal transducer activity;transferase activity;zinc ion binding	Protein Kinase,  Tyrosine Kinase
6046	BRD2	bromodomain containing 2	NM_005104, NM_001113182	NP_005095.1, NP_001106653.1	ENSG00000112526	chr6:33048653 - 33056473	nucleus;protein serine/threonine kinase activity;spermatogenesis	Protein Kinase
84446	BRSK1	BR serine/threonine kinase 1	NM_032430	NP_115806.1	ENSG00000160469	chr19:60487622 - 60515248	ATP binding;cytoplasm;establishment of cell polarity;G2/M transition DNA damage checkpoint;magnesium ion binding;neuron differentiation;nucleotide binding;nucleus;protein amino acid phosphorylation;protein serine/threonine kinase activity;response to DNA damage stimulus;response to ionizing radiation;response to UV;transferase activity	Protein Kinase
9024	BRSK2	BR serine/threonine kinase 2	NM_003957	NP_003948.2	ENSG00000174672	chr11:1368090 - 1438795	ATP binding;establishment of cell polarity;kinase activity;magnesium ion binding;neuron differentiation;nucleotide binding;protein amino acid phosphorylation;protein serine/threonine kinase activity;transferase activity	Protein Kinase
695	BTK	Bruton agammaglobulinemia tyrosine kinase	NM_000061	NP_000052.1	ENSG00000010671	chrX:100491528 - 100516928	ATP binding;calcium-mediated signaling;cytoplasm;induction of apoptosis by extracellular signals;intracellular signaling cascade;kinase activity;lipid raft;mesoderm development;metal ion binding;nucleotide binding;protein amino acid phosphorylation;protein binding;protein-tyrosine kinase activity;transferase activity;zinc ion binding	Kit Receptor,  Protein Kinase,  Tyrosine Kinase
699	BUB1	BUB1 budding uninhibited by benzimidazoles 1 homolog (yeast)	NM_004336	NP_004327.1	ENSG00000169679	chr2:111112012 - 111152043	ATP binding;cell cycle;cell division;cell proliferation;kinetochore;mitosis;mitotic spindle checkpoint;nucleotide binding;nucleus;protein amino acid phosphorylation;protein serine/threonine kinase activity;spindle pole body;transferase activity	Protein Kinase
701	BUB1B	BUB1 budding uninhibited by benzimidazoles 1 homolog beta (yeast)	NM_001211	NP_001202.4	ENSG00000156970	chr15:38240713 - 38300252	anaphase-promoting complex;apoptosis;ATP binding;cell cycle;cell division;cell proliferation;cytoplasm;kinetochore;mitosis;mitotic checkpoint;negative regulation of progression through cell cycle;nucleotide binding;nucleus;outer kinetochore of condensed chromosome;phosphoinositide-mediated signaling;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;spindle midzone;spindle organization and biogenesis;transferase activity	Futreal et al 2004,  Protein Kinase,  Stability,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
28984	C13orf15	chromosome 13 open reading frame 15	NM_014059	NP_054778.2	ENSG00000102760	chr13:40929843 - 40942621	cell cycle;nucleus;protein binding	Protein Kinase
79866	C13orf34	chromosome 13 open reading frame 34	NM_024808	NP_079084.2	ENSG00000136122	chr13:72201079 - 72227355	cell cycle;cell division;mitosis	Protein Kinase
55181	C17orf71	chromosome 17 open reading frame 71	NM_018149	NP_060619.4	ENSG00000167447	chr17:54642194 - 54647145		Protein Kinase
55857	C20orf19	chromosome 20 open reading frame 19	NM_018474	NP_060944.3	ENSG00000088970	chr20:21054756 - 21175214		Protein Kinase
10842	C7orf16	chromosome 7 open reading frame 16	NM_006658	NP_006649.2	ENSG00000106341	chr7:31698580 - 31713422	behavior;central nervous system development;protein amino acid phosphorylation;protein kinase cascade;signal transduction;soluble fraction;type 1 serine/threonine specific protein phosphatase inhibitor activity	Protein Kinase
169436	C9orf96	chromosome 9 open reading frame 96	NM_153710	NP_714921.3	ENSG00000198870	chr9:135233165 - 135260366	ATP binding;nucleotide binding;protein amino acid phosphorylation;protein kinase activity	Protein Kinase
91768	CABLES1	Cdk5 and Abl enzyme substrate 1	NM_001100619, NM_138375	NP_001094089.1, NP_612384.1	ENSG00000134508	chr18:18969724 - 19091329	cell cycle;cyclin-dependent protein kinase regulator activity;nervous system development;nucleus;protein binding;regulation of cell cycle;regulation of cell division	Protein Kinase
81928	CABLES2	Cdk5 and Abl enzyme substrate 2	NM_031215	NP_112492.2	ENSG00000149679	chr20:60399421 - 60415727	cell cycle;cyclin-dependent protein kinase regulator activity;regulation of cell division;regulation of progression through cell cycle	Protein Kinase
790	CAD	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase	NM_004341	NP_004332.2	ENSG00000084774	chr2:27293923 - 27319890	'de novo' pyrimidine base biosynthetic process;amino acid binding;amino acid metabolic process;arginine biosynthetic process;aspartate carbamoyltransferase activity;ATP binding;biosynthetic process;carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity;cytoplasm;dihydroorotase activity;glutamine metabolic process;hydrolase activity;ligase activity;metal ion binding;nitrogen compound metabolic process;pyrimidine nucleotide biosynthetic process;transferase activity;zinc ion binding	Protein Kinase
796	CALCA	calcitonin/calcitonin-related polypeptide, alpha	NM_001741, NM_001033953	NP_001732.1, NP_001029125.1	ENSG00000110680	chr11:14946920 - 14949314	adenylate cyclase activation;blood pressure regulation;calcitonin receptor binding;calcium ion homeostasis;cardiac chronotropy;cell soma;cell-cell signaling;cytoplasm;cytosolic calcium ion homeostasis;detection of temperature stimulus during sensory perception of pain;elevation of cytosolic calcium ion concentration during G-protein signaling, coupled to IP3 second messenger (phospholipase C activating);endoplasmic reticulum;extracellular region;extracellular space;feeding behavior;hormone activity;inflamma	Protein Kinase
8536	CAMK1	calcium/calmodulin-dependent protein kinase I	NM_003656	NP_003647.1	ENSG00000134072	chr3:9774222 - 9784433	ATP binding;calmodulin binding;cell differentiation;multicellular organismal development;nervous system development;nucleocytoplasmic transport;nucleotide binding;nucleus;protein amino acid phosphorylation;protein serine/threonine kinase activity;signal transduction;transferase activity	Protein Kinase
57118	CAMK1D	calcium/calmodulin-dependent protein kinase ID	NM_153498, NM_020397	NP_705718.1, NP_065130.1	ENSG00000183049	chr10:12431823 - 12910892	ATP binding;calcium ion binding;calcium- and calmodulin-dependent protein kinase complex;calmodulin binding;nucleotide binding;nucleus;protein amino acid phosphorylation;protein serine/threonine kinase activity;transferase activity	Protein Kinase,  Entrez Query:Oncogene
57172	CAMK1G	calcium/calmodulin-dependent protein kinase IG	NM_020439	NP_065172.1	ENSG00000008118	chr1:207834951 - 207852843	ATP binding;calcium- and calmodulin-dependent protein kinase complex;calmodulin binding;endomembrane system;nucleotide binding;plasma membrane;protein amino acid phosphorylation;protein serine/threonine kinase activity;transferase activity	Protein Kinase
815	CAMK2A	calcium/calmodulin-dependent protein kinase (CaM kinase) II alpha	NM_015981, NM_171825	NP_057065.2, NP_741960.1	ENSG00000070808	chr5:149582465 - 149649381	activation of NF-kappaB transcription factor;ATP binding;calcium- and calmodulin-dependent protein kinase complex;calmodulin binding;nucleotide binding;protein amino acid phosphorylation;protein serine/threonine kinase activity;transferase activity	EGFR1,  TGFBR,  Wnt,  Protein Kinase
816	CAMK2B	calcium/calmodulin-dependent protein kinase (CaM kinase) II beta	NM_172080, NM_172083, NM_172079, NM_172081, NM_172084, NM_172082, NM_172078, NM_001220	NP_742077.1, NP_742080.1, NP_742076.1, NP_742078.1, NP_742081.1, NP_742079.1, NP_742075.1, NP_001211.3	ENSG00000058404	chr7:44226185 - 44331545	ATP binding;calmodulin binding;nucleotide binding;protein amino acid phosphorylation;protein serine/threonine kinase activity;signal transduction;transferase activity	TGFBR,  Wnt,  Protein Kinase
817	CAMK2D	calcium/calmodulin-dependent protein kinase (CaM kinase) II delta	NM_172128, NM_172127, NM_001221	NP_742126.1, NP_742125.1, NP_001212.2	ENSG00000145349	chr4:114596359 - 114901673	ATP binding;calcium- and calmodulin-dependent protein kinase complex;calmodulin binding;kinase activity;nucleotide binding;protein amino acid phosphorylation;protein serine/threonine kinase activity;regulation of cell growth;transferase activity	TGFBR,  Wnt,  Protein Kinase
